train-AverageReturn,train-AverageDiscountedReturn,LossBefore,Time,ItrTime,n_timesteps,Time-Optimization,Itr,Time-SampleProc,train-PolicyExecTime,train-MinReturn,LossAfter,train-MaxReturn,Time-Sampling,train-EnvExecTime,train-StdReturn,train-NumTrajs
-15.919336713461853,-9.547683820058294,-1.3932813e-05,193.29879927635193,8.94233512878418,220000,0.533672571182251,21,0.061012983322143555,5.511070489883423,-136.74558631156594,-0.017280567,51.269280803539004,8.347255229949951,2.5864758491516113,29.45506070574494,100
-8.10420439254527,-5.4693766406460735,-1.3933091e-05,206.80641198158264,13.487375497817993,230000,0.7375473976135254,22,0.0666816234588623,8.274941444396973,-81.79928007809525,-0.017585304,70.05291265509264,12.682456970214844,4.046566009521484,27.769852328523825,100
-16.670027693289462,-10.248721281155733,-1.3886861e-05,222.03224515914917,15.194234609603882,240000,0.8542530536651611,23,0.07252192497253418,9.421170473098755,-92.915281392113,-0.016124332,53.797395964136065,14.266972064971924,4.442762851715088,29.448796871174558,100
-11.34853454059016,-6.700022108260374,-1.3893053e-05,234.1225163936615,12.050544023513794,250000,0.4502706527709961,24,0.07507514953613281,7.658098936080933,-84.17166327496248,-0.015336285,49.383942870972916,11.5247061252594,3.534243583679199,29.54589863486166,100
-10.095233812974001,-5.629174062011965,-1.3866595e-05,242.86197113990784,8.7203049659729,260000,0.5393209457397461,25,0.05612492561340332,5.369593381881714,-86.96314319783079,-0.014135522,53.27571184988806,8.124541282653809,2.5090267658233643,28.70664966960778,100
-3.615416050452312,-2.009332586219437,-1.3852373e-05,251.41297793388367,8.52849817276001,270000,0.5558791160583496,26,0.03812265396118164,5.203814268112183,-77.16994528805225,-0.016386319,90.3842439816111,7.933804035186768,2.4845545291900635,28.58503669119654,100
-6.771439408966015,-4.662764995564302,-1.3863617e-05,262.3991150856018,10.961766242980957,280000,0.8153340816497803,27,0.08751058578491211,6.550892353057861,-83.8749881068427,-0.015135584,64.46804238049386,10.057982683181763,3.2036781311035156,27.055229803747153,100
-8.654209013567698,-5.979082687157314,-1.384544e-05,275.92961740493774,13.47429633140564,290000,0.7611665725708008,28,0.06734156608581543,8.22305679321289,-84.91709846797244,-0.015104202,49.326211321452035,12.64448881149292,4.052537202835083,27.130094916585367,100
-8.33377856288513,-4.926664596809649,-1.3834404e-05,288.5966033935547,12.616008281707764,300000,0.806943416595459,29,0.06164908409118652,7.62032413482666,-89.37567281838619,-0.016238755,54.68026210480407,11.74691104888916,3.7794694900512695,28.533006687555233,100
-11.252946931361967,-6.9789285200581945,-1.3809725e-05,301.64090371131897,12.992748260498047,310000,0.8383057117462158,30,0.11474943161010742,7.784886837005615,-92.86429808575639,-0.016996609,52.27547929589179,12.039209365844727,3.887758493423462,30.371727638314503,100
-8.552871163903106,-5.596889307359515,-1.3783287e-05,315.73458194732666,14.051963806152344,320000,0.8913459777832031,31,0.07892203330993652,8.581170320510864,-86.56791920438417,-0.014928149,59.35963658535381,13.080724477767944,4.119468450546265,28.636526275629187,100
-4.256108353340757,-2.890466760418225,-1.3750542e-05,328.3080909252167,12.51271104812622,330000,0.7621617317199707,32,0.11260533332824707,7.4906041622161865,-70.1779199126498,-0.016104965,64.95498792360283,11.636413335800171,3.798612356185913,30.999510513693128,100
-5.597600318397542,-3.800601471842383,-1.373993e-05,338.116735458374,9.756502628326416,340000,0.629894495010376,33,0.04802680015563965,5.698554277420044,-124.76145115691226,-0.015671624,72.70603666264326,9.075350522994995,3.094797134399414,32.551831480842466,100
-1.0388496956415054,-0.9703990187240292,-1.3727898e-05,347.88775658607483,9.727597951889038,350000,0.47211170196533203,34,0.05104637145996094,5.785045146942139,-65.16805061650913,-0.017035536,109.0243588779983,9.204024314880371,3.139946222305298,29.24057263170201,100
-0.21528830525163958,-0.09980183957823391,-1.368254e-05,354.86372232437134,6.947113275527954,360000,0.3698139190673828,35,0.037613868713378906,4.09623646736145,-71.1323958256832,-0.01626591,97.65612924092275,6.539462566375732,2.2363059520721436,25.531533503448646,100
-2.7832813630149245,-1.7732187598411306,-1.3669189e-05,361.4066729545593,6.526050329208374,370000,0.3462057113647461,36,0.11170697212219238,3.8239033222198486,-71.39171783844111,-0.017470865,62.62299726636344,6.067923307418823,2.054630994796753,27.248966087984233,100
1.6411604129060078,0.4680649630587476,-1.36447015e-05,368.2938370704651,6.86922025680542,380000,0.356245756149292,37,0.07359194755554199,4.086490631103516,-77.35624688222545,-0.016914923,60.74832598297462,6.439176559448242,2.1503560543060303,29.241780581207333,100
1.0133838624134717,-0.16110201164912985,-1.3621093e-05,375.7659409046173,7.454865217208862,390000,0.4671165943145752,38,0.1051321029663086,4.37328839302063,-83.68663938358557,-0.015190882,60.76701549398022,6.880132675170898,2.2953150272369385,31.771238561914007,100
5.434337688644271,3.247449252228051,-1.3609663e-05,383.53368282318115,7.747157096862793,400000,0.5193426609039307,39,0.052074432373046875,4.491636753082275,-55.413392112669136,-0.016293831,63.6437775750342,7.1753339767456055,2.4566826820373535,23.741008487190246,100
7.341404491923798,3.507957879501606,-1.3616014e-05,393.530992269516,9.969913959503174,410000,0.4632599353790283,40,0.07899594306945801,5.936586618423462,-62.04227564750622,-0.015362771,88.55126423264213,9.427124500274658,3.202871084213257,27.52605836850492,100
7.5115940438449185,4.080239882842095,-1.3546595e-05,403.21165800094604,9.651092052459717,420000,0.47225356101989746,41,0.050687551498413086,5.75188422203064,-98.28555907428812,-0.014586421,71.71414745080901,9.127840995788574,3.0988569259643555,31.32373410421186,100
9.97733220143388,5.656012107320912,-1.3529707e-05,410.4095256328583,7.170765161514282,430000,0.35783982276916504,42,0.036946773529052734,4.255857706069946,-83.88716469395833,-0.016473232,78.44831951372953,6.775670528411865,2.3084661960601807,29.602350417996245,100
9.599285752202256,5.231910827269664,-1.3509998e-05,416.97087693214417,6.544435977935791,440000,0.38106799125671387,43,0.03658652305603027,3.864938497543335,-79.12007391676882,-0.015135783,71.96852415627427,6.126525402069092,2.066986560821533,30.88461606594568,100
11.745469449300936,6.475845126140602,-1.3514599e-05,423.6844027042389,6.697115898132324,450000,0.3593716621398926,44,0.02699732780456543,3.994662284851074,-108.81685926967738,-0.017577944,104.4444949711344,6.310539722442627,2.118453025817871,32.827432243963614,100
6.095586814147742,3.1517055322871754,-1.3487021e-05,430.5255708694458,6.8243513107299805,460000,0.39615488052368164,45,0.04568362236022949,4.0119404792785645,-89.19310705785279,-0.014782709,63.63266589185519,6.382257699966431,2.1700358390808105,28.8228950058759,100
