train-MaxReturn,n_timesteps,Time-Sampling,train-StdReturn,train-EnvExecTime,ItrTime,train-NumTrajs,train-PolicyExecTime,LossBefore,LossAfter,train-AverageReturn,Time-Optimization,Time,Time-SampleProc,Itr,train-MinReturn,train-AverageDiscountedReturn
91.20262198559243,220000,24.266323566436768,41.67975970845479,8.80657172203064,25.537648916244507,100,14.720643520355225,-0.02157622,-0.3905711,-25.414397467697945,1.1548385620117188,509.4775564670563,0.11580181121826172,21,-233.40347930663094,-16.80517176329919
68.88947888844581,230000,24.24217939376831,35.51850390818737,8.812557935714722,25.475800037384033,100,14.692213296890259,0.017982056,-0.5721712,-25.265671779703972,1.0706818103790283,535.0206036567688,0.16220474243164062,22,-160.39697899759372,-16.292121132443935
63.95110535435266,240000,24.182372331619263,33.67282009115399,8.824177980422974,25.393617630004883,100,14.614648580551147,-0.023085888,-0.9148928,-30.272224749639022,1.0954992771148682,560.4780893325806,0.11499929428100586,23,-155.6085809011463,-20.820862786075477
70.21908354799423,250000,23.76537585258484,27.967318345919445,8.661890983581543,24.946943044662476,100,14.384676933288574,-0.033294532,-0.77449757,-15.645246070899907,1.064852237701416,585.4871752262115,0.1159815788269043,24,-85.75910565154054,-10.896353374180949
33.92862891580229,260000,23.545007467269897,29.323760479781406,8.610756874084473,24.88007116317749,100,14.22691559791565,0.026357776,-1.4768174,-23.202781116650907,1.215576171875,610.4265379905701,0.11870670318603516,25,-127.6060399149015,-15.938936279811692
36.357370714489335,270000,25.013794422149658,26.538188664368967,9.12295150756836,26.961782455444336,100,15.140348434448242,-0.010384375,-2.408637,-23.93347953024515,1.8125832080841064,637.4826548099518,0.11701583862304688,26,-97.52874813746479,-15.549448533102499
23.986900970702695,280000,24.314096450805664,32.15178249428844,8.848952531814575,26.16869807243347,100,14.729956150054932,0.039355006,-3.1194232,-28.83573578569251,1.6718759536743164,663.7375557422638,0.18127226829528809,27,-150.9047098892602,-20.106481416985893
39.94051769146042,290000,23.01514458656311,42.93634827432182,8.44536566734314,24.69183039665222,100,13.86577820777893,-0.02657932,-3.375143,-40.50041797860343,1.4897377490997314,688.4895689487457,0.1851181983947754,28,-161.1414567367552,-28.142595556863743
51.211344279114336,300000,23.260380268096924,61.724987376465926,8.4239022731781,25.003355264663696,100,14.121679782867432,0.007546167,-2.8121052,-67.43351344255753,1.5500452518463135,713.5483462810516,0.19139766693115234,29,-187.3967729640142,-46.12712164989884
42.36867107503898,310000,28.126816511154175,44.61564201010411,9.672778606414795,30.088919401168823,100,17.553641080856323,-0.04114385,-1.4235744,-169.71000022905423,1.7580184936523438,743.6977682113647,0.20198392868041992,30,-223.15392317409965,-103.51153386505308
-124.63703692553771,320000,34.3639075756073,20.48867184902918,11.30263876914978,36.413270711898804,100,22.005013465881348,-0.022860238,-2.7178724,-197.29717896775392,1.838568925857544,780.1872375011444,0.20959091186523438,31,-234.69223230571654,-118.63645464904639
13.672596908779536,330000,36.25011372566223,26.942658463115425,11.947147846221924,38.22973823547363,100,23.19705557823181,-0.017878419,-0.7706357,-214.1902508143541,1.7044944763183594,818.5215373039246,0.2725203037261963,32,-250.1053790391325,-127.45019332731422
-201.1190390180783,340000,29.35398578643799,9.586483055345111,9.93746304512024,31.20816707611084,100,18.501302003860474,0.0075399904,-0.46477178,-229.866124439999,1.661940336227417,849.7982931137085,0.19007301330566406,33,-250.5518752881496,-135.8401391087369
-202.27121602989698,350000,31.215692281723022,10.504143764690733,10.389797687530518,33.39155912399292,100,19.873063564300537,0.015526709,-0.19389595,-232.80532737595567,1.9417154788970947,883.2561771869659,0.2325000762939453,34,-253.29389305756388,-137.50160987198683
-207.7141256971555,360000,31.40422296524048,10.208396661317213,10.496167659759521,33.67626357078552,100,19.981597900390625,-0.018872155,-0.33070365,-234.57612633888672,2.0795094966888428,917.0202074050903,0.1910107135772705,35,-253.83257993199283,-138.41997743067577
-207.5216278875027,370000,30.817111015319824,9.303637755979416,10.388275623321533,33.115498781204224,100,19.483128547668457,-0.009902639,-0.059119415,-233.91243541409457,2.147261142730713,950.2091820240021,0.14964795112609863,36,-252.32954122909544,-137.98078048238838
-209.16665322598405,380000,33.398510217666626,9.548188482671263,11.133429288864136,35.39807486534119,100,21.25294518470764,0.02119541,-0.009239453,-234.23411910462448,1.8567328453063965,985.7575330734253,0.13977932929992676,37,-253.56212098388443,-138.47283141223573
-208.39764409677616,390000,33.82124185562134,8.849665815081332,11.22217583656311,36.29296898841858,100,21.561981439590454,0.01659336,-0.030523304,-233.36606284233247,2.302206039428711,1022.1486158370972,0.16804909706115723,38,-252.12107675844476,-137.59050152897137
-211.54665257951297,400000,33.403043031692505,9.114879388735094,10.951510429382324,35.50608706474304,100,21.425393104553223,-0.017629443,-0.039391212,-233.04109878537813,1.9783837795257568,1057.819543838501,0.1224980354309082,39,-252.99191761210042,-137.36454962810285
-210.84296271720723,410000,35.72286128997803,9.766102702848654,11.534645318984985,38.14741921424866,100,23.077426433563232,-0.007824487,-0.03707451,-231.55223604901985,2.2788584232330322,1096.0664975643158,0.14370965957641602,40,-256.09260598171784,-136.68659478147063
-204.98052848146017,420000,39.42168831825256,9.5861187030259,12.42999815940857,42.22803997993469,100,25.882047176361084,-0.034675352,-0.06376426,-233.4730729053652,2.580911159515381,1138.4579470157623,0.22246432304382324,41,-252.05165405858546,-137.88354753597605
48.997663897806156,430000,39.05888557434082,29.448097171176872,12.45325493812561,41.49782586097717,100,25.432248830795288,-0.008476953,-0.06619838,-229.94424294093906,2.215846061706543,1180.0351874828339,0.21932554244995117,42,-251.3545347652306,-135.60705984393778
-210.39380586439577,440000,38.50834393501282,9.2002083445845,12.295127868652344,40.88911414146423,100,25.062493801116943,-0.010909204,-0.013062622,-233.92677672397735,2.1560115814208984,1221.0515859127045,0.21908211708068848,43,-255.27867512029005,-138.00485534286557
-203.52595226346602,450000,34.786351919174194,9.018337330477646,11.387918949127197,37.08730983734131,100,22.346609830856323,0.005621985,0.00091765134,-234.4782166205011,2.148488998413086,1258.239355802536,0.14926791191101074,44,-252.09754267583563,-138.4506479391197
-202.65201184727042,460000,35.03081035614014,10.539041613427441,11.466107368469238,36.76442575454712,100,22.52743172645569,0.030816358,0.009502686,-233.2638358542823,1.533961296081543,1295.1232812404633,0.19789743423461914,45,-256.3939161644039,-137.4411686946306
