train-StdReturn,LossBefore,LossAfter,train-AverageReturn,n_timesteps,Itr,Time-Optimization,train-EnvExecTime,train-MinReturn,ItrTime,Time-Sampling,train-PolicyExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,Time
2.210640171064138,-1.325369e-05,-0.0069453493,205.08822812266018,220000,21,1.1480364799499512,11.963528394699097,200.15939926206642,28.945645332336426,27.659799098968506,14.951581001281738,212.37775096983324,0.13694500923156738,100,120.83187782121006,637.961672782898
2.4428023861731774,-1.317781e-05,-0.005002167,205.93421469884353,230000,22,1.16947603225708,11.888709545135498,197.3489914329726,28.82085394859314,27.518081188201904,14.8771493434906,213.1074781825146,0.1324758529663086,100,121.29023638564973,666.8471174240112
2.3245651228097075,-1.313341e-05,-0.0073634423,206.441399249613,240000,23,1.1342906951904297,12.047056674957275,200.42356431281328,29.013622283935547,27.740625858306885,14.94084095954895,212.65683193643335,0.13753128051757812,100,121.45619333890824,695.9318015575409
2.777589187996812,-1.3072842e-05,-0.0038095943,206.90787575616713,250000,24,1.1272687911987305,11.866694688796997,198.19368138112725,28.96367120742798,27.688992023468018,15.06938362121582,216.36515006151242,0.14669060707092285,100,121.64098228474263,724.9622321128845
2.74835791992697,-1.3027514e-05,-0.00633169,207.19660371317613,260000,25,1.1242380142211914,11.99219012260437,201.76513758643856,28.887932300567627,27.62852954864502,14.877168893814087,215.2708233054494,0.13399577140808105,100,121.74344664618295,753.9130349159241
2.523901397675328,-1.296739e-05,-0.0035044658,208.25846265066173,270000,26,1.136106014251709,11.94714093208313,201.66377972703114,28.91055679321289,27.63358497619629,14.935868978500366,214.68365288647573,0.1402263641357422,100,122.07665152931185,782.8887143135071
2.6558320636251005,-1.2919136e-05,-0.006052396,208.85088546423552,280000,27,1.1245396137237549,12.023642778396606,202.0494110162424,28.964216232299805,27.715347051620483,14.95045256614685,215.92642111424428,0.12361383438110352,100,122.41092281408456,811.9230754375458
2.479202054299578,-1.2861811e-05,-0.0047212066,209.93514805919784,290000,28,1.1543569564819336,11.989810466766357,204.38672022255014,28.931885719299316,27.648501873016357,14.910151243209839,216.16403331747455,0.12789440155029297,100,122.78005490537295,840.9266920089722
2.6497171917011126,-1.28486245e-05,-0.0067504575,210.45225053858601,300000,29,1.1207125186920166,11.963838815689087,203.80422188175442,28.854905605316162,27.573968410491943,14.8560311794281,216.20521006475528,0.1581737995147705,100,123.0130701597447,869.8580572605133
2.813593477101107,-1.2780187e-05,-0.0079727685,210.6723233128805,310000,30,1.1441795825958252,11.933800458908081,202.7413618796219,28.841991186141968,27.57324743270874,14.89534854888916,216.9760867010074,0.12386274337768555,100,123.03852571754013,898.7628500461578
2.5745214282158804,-1.2716292e-05,-0.0049762153,211.460124584914,320000,31,1.145308017730713,12.01319169998169,205.55778605809505,28.847546577453613,27.55991005897522,14.799641847610474,217.12042211394092,0.14153051376342773,100,123.4000175064735,927.6787655353546
2.5421005543634663,-1.2677632e-05,-0.0052275965,212.11055599709363,330000,32,1.154475212097168,12.093801736831665,206.57131662810318,29.002605676651,27.716276168823242,14.868923425674438,218.5761666338101,0.13019466400146484,100,123.66692034524152,956.7507934570312
2.4879777579205906,-1.2626019e-05,-0.007477753,212.49867863829226,340000,33,1.136225700378418,11.970481395721436,206.09314060130865,28.89404010772705,27.60610556602478,14.8929603099823,217.8745115525161,0.15087223052978516,100,123.78706675666135,985.710860490799
2.4754051263977535,-1.2593473e-05,-0.0069314744,213.38210450050127,350000,34,1.1122164726257324,11.986323833465576,205.29350948299705,28.877116680145264,27.624855995178223,14.892561674118042,219.0292217743927,0.13931059837341309,100,124.1478661139289,1014.661073923111
2.6811482883898954,-1.251685e-05,-0.0033204881,213.96294485863373,360000,35,1.1278495788574219,11.943001747131348,207.04038741923932,28.847856760025024,27.593311071395874,14.907392263412476,219.66726868368025,0.12538766860961914,100,124.33587445171707,1043.577627658844
2.7486263799670376,-1.2474071e-05,-0.004493808,214.1496775692696,370000,36,1.120286464691162,11.907383441925049,206.54718448302552,28.8047616481781,27.547162771224976,14.891337394714355,220.64448003305338,0.13583850860595703,100,124.37540747635246,1072.4534454345703
