Time-Sampling,train-NumTrajs,train-AverageDiscountedReturn,train-MaxReturn,ItrTime,Time-SampleProc,train-PolicyExecTime,LossBefore,train-StdReturn,train-AverageReturn,Time,train-MinReturn,Itr,LossAfter,Time-Optimization,train-EnvExecTime,n_timesteps
23.59836435317993,100,-8.77930317253263,36.70668759603841,24.845964670181274,0.1156008243560791,14.407198429107666,-1.39867025e-05,22.96890647726396,-14.757064114573723,546.1076502799988,-77.43384151756591,21,-0.015599247,1.1313669681549072,8.493710279464722,220000
23.528027772903442,100,-10.671544517005193,53.22313072847506,24.81735897064209,0.12401461601257324,14.350133180618286,-1.3945311e-05,22.744738480752748,-17.299804452094847,570.9832978248596,-83.95158148804046,22,-0.013671114,1.1645996570587158,8.479888916015625,230000
23.494523763656616,100,-11.332786584262315,37.41570343590931,24.74015784263611,0.11870789527893066,14.312284231185913,-1.3942624e-05,20.84756356985721,-18.23160505760797,595.7914249897003,-78.73355045460004,23,-0.015198587,1.1262142658233643,8.488075971603394,240000
23.50439739227295,100,-9.349339292452147,39.857249724353935,24.740023612976074,0.1334528923034668,14.266683578491211,-1.3928561e-05,23.80919906408648,-15.467209617023295,620.5999777317047,-80.0347760129,24,-0.017040689,1.1012539863586426,8.543210983276367,250000
23.387033224105835,100,-10.899573381795626,45.581124624887565,24.62666654586792,0.12059807777404785,14.211844205856323,-1.3901144e-05,27.247447883791374,-16.176323209652914,645.2883431911469,-103.80915457735969,25,-0.016508766,1.1183791160583496,8.46573543548584,260000
23.539136171340942,100,-8.519639341144133,45.940727377290415,24.798627376556396,0.15189456939697266,14.33421516418457,-1.3900601e-05,24.735259281640694,-13.853442992631663,670.1504004001617,-113.29183226178527,26,-0.014989154,1.1065561771392822,8.521419048309326,270000
23.500372409820557,100,-6.347563101526962,37.904571283322625,24.71904754638672,0.11916065216064453,14.289955377578735,-1.388319e-05,23.751156161834697,-11.175908755254204,694.9334781169891,-89.00973843469978,27,-0.014556871,1.0988104343414307,8.51254153251648,280000
23.576390504837036,100,-6.315419338177013,47.120069368966156,24.815298080444336,0.1313626766204834,14.339892148971558,-1.3865489e-05,23.954957013858245,-10.395574349803628,719.8100101947784,-63.740242875509836,28,-0.01426228,1.1067819595336914,8.549556732177734,290000
23.460336923599243,100,-4.172692936975489,42.185500488719235,24.741480588912964,0.1446516513824463,14.226222038269043,-1.3858243e-05,23.075489821494223,-6.309131183801196,744.613541841507,-66.91768086632418,29,-0.016596915,1.1359126567840576,8.53287959098816,300000
23.6007182598114,100,-2.7897592809060954,49.80823097325821,24.832879304885864,0.13087058067321777,14.336477994918823,-1.38006035e-05,24.79321693990903,-5.081303917297225,769.5136551856995,-95.97786892530209,30,-0.012529032,1.1002273559570312,8.56838846206665,310000
23.53056240081787,100,-6.725977978651966,49.94231071387291,24.773308277130127,0.12344074249267578,14.330299854278564,-1.3786163e-05,26.013456178140977,-11.066717317517314,794.3495657444,-84.84467373865853,31,-0.013315077,1.118562936782837,8.514057397842407,320000
23.468883514404297,100,-5.907085042099324,53.4736238206525,24.745331287384033,0.15017032623291016,14.29541540145874,-1.377141e-05,25.521922247903913,-8.805862027342007,819.1580581665039,-71.0728297126753,32,-0.014570672,1.125666618347168,8.483359813690186,330000
23.449364185333252,100,-3.7951441472857383,46.133870378350665,24.68267512321472,0.12212204933166504,14.274476051330566,-1.3787611e-05,23.848766965156916,-5.313433347528711,843.9045279026031,-70.32867636893782,33,-0.013902599,1.1105625629425049,8.486809730529785,340000
23.481854915618896,100,-4.20525507958539,64.96923435182084,24.74604034423828,0.11895108222961426,14.231284379959106,-1.3763824e-05,27.063311392816612,-5.831016541554367,868.7161560058594,-68.17074805425986,34,-0.016281977,1.1446256637573242,8.546402215957642,350000
23.338887691497803,100,-0.590281498487874,90.88386060649158,24.732908964157104,0.16859865188598633,14.136300325393677,-1.3764592e-05,30.600093050083707,-0.42284987687742404,893.5174176692963,-82.8532818979275,35,-0.012819425,1.2246320247650146,8.50541877746582,360000
24.159196615219116,100,-0.5400357717197497,49.34566583373574,25.404627323150635,0.1512455940246582,14.750425100326538,-1.37332545e-05,26.333432654203133,-1.1054373072789414,918.989926815033,-73.85562278748459,36,-0.0144815035,1.093205213546753,8.699335813522339,370000
23.458998680114746,100,0.3412663228160983,70.95750541427617,24.688824892044067,0.13976073265075684,14.27306580543518,-1.3712705e-05,27.066315944270954,2.673388289165111,943.7459762096405,-79.52103974087967,37,-0.016095897,1.0893077850341797,8.485294580459595,380000
23.618027925491333,100,0.4182509241024948,64.25096390285795,24.870255947113037,0.13482284545898438,14.361423015594482,-1.3679209e-05,26.884879588745676,1.7262995275688369,968.6834876537323,-88.81823693929586,38,-0.013258639,1.1167473793029785,8.56378698348999,390000
23.545757055282593,100,0.729053575225461,74.69831950988642,24.788726568222046,0.13137507438659668,14.360830307006836,-1.3666677e-05,28.204634978010724,2.4386049868740667,993.5388655662537,-72.10196961348446,39,-0.017347313,1.11091947555542,8.48939824104309,400000
23.455973863601685,100,-0.020383308163608112,57.040257016045274,24.711600065231323,0.13221311569213867,14.21956467628479,-1.36317385e-05,26.92483219892856,-0.1718840187727697,1018.3148858547211,-82.93216354216024,40,-0.01604139,1.1227917671203613,8.540590524673462,410000
23.585561513900757,100,0.2942732570631799,87.53444466549155,24.807877779006958,0.11963415145874023,14.383345365524292,-1.3613777e-05,28.450752960719118,0.23455843666999915,1043.1855223178864,-69.36978246061642,41,-0.01640951,1.1018857955932617,8.50387692451477,420000
23.48908233642578,100,4.047248690369529,87.18363699026087,24.735204696655273,0.13285183906555176,14.30579948425293,-1.3579196e-05,27.525678621581747,6.139029143031492,1067.9863262176514,-97.49258764908814,42,-0.013626885,1.1125683784484863,8.48629117012024,430000
23.522631883621216,100,5.056673322386046,85.27050227788315,24.775129795074463,0.1366405487060547,14.287078380584717,-1.3563157e-05,30.753283322777687,10.425338771286583,1092.8300516605377,-63.62613500013827,43,-0.01398885,1.1150734424591064,8.517951250076294,440000
23.477320909500122,100,4.064921507577332,73.8055802132428,24.740249633789062,0.15301227569580078,14.302908658981323,-1.3523192e-05,28.587020495837002,7.14632837718793,1117.6339735984802,-69.61119507524937,44,-0.014674221,1.1091127395629883,8.47457218170166,450000
