Time,train-AverageDiscountedReturn,ItrTime,Time-SampleProc,train-NumTrajs,train-MinReturn,Itr,Time-Sampling,train-AverageReturn,LossBefore,LossAfter,train-PolicyExecTime,n_timesteps,train-StdReturn,train-MaxReturn,Time-Optimization,train-EnvExecTime
554.1185448169708,22.426093502469463,25.176964282989502,0.11275100708007812,100,21.67962120858425,21,23.999374628067017,27.689088123957745,-9.155274e-09,-0.065582074,14.238016128540039,220000,1.3258384622316446,30.67244006631937,1.0641975402832031,9.054957389831543
579.176834821701,22.724540678921425,24.995209455490112,0.11012005805969238,100,23.779101758764,22,23.797659635543823,28.198780949020193,-2.1362304e-08,-0.030114481,14.053219556808472,230000,1.5913965808608865,32.08612414619721,1.086857795715332,9.026693105697632
604.7991454601288,23.319181729136535,25.5621657371521,0.10931968688964844,100,26.322220647413324,23,24.386154890060425,28.419489160782053,-3.0517577e-09,-0.027152346,14.40830111503601,240000,1.1370890936505142,32.12323810787937,1.065833330154419,9.255758047103882
630.0353300571442,22.685485945500368,25.17365837097168,0.11491560935974121,100,25.626447055395,24,23.981329202651978,27.38423702041134,-1.5258789e-09,-0.0021782944,14.134144067764282,250000,0.8131499408521591,29.63030956706729,1.0765407085418701,9.143933534622192
655.4210035800934,22.82750903300069,25.328219652175903,0.10476016998291016,100,25.873406271260684,25,24.078627109527588,27.48881146982013,-2.6035309e-08,-0.0107115125,14.184390306472778,260000,0.8060323770638803,29.689860517991495,1.1440777778625488,9.19150972366333
680.7934548854828,23.112658896860403,25.305556774139404,0.1089324951171875,100,26.235026125078118,26,24.113173723220825,28.15864106255767,-1.525879e-08,-0.015991077,14.295124769210815,270000,1.0090538712208608,31.2264314870327,1.0826952457427979,9.108643770217896
705.7401621341705,23.15578895663126,24.887296199798584,0.11579751968383789,100,21.941756925297298,27,23.711540937423706,28.52238765630645,9.155274e-09,-0.087851785,14.023146390914917,280000,1.3965420470605887,32.23910487919873,1.059307336807251,8.986582279205322
730.9715418815613,22.76482640537672,25.176405906677246,0.12577319145202637,100,25.833722072629616,28,23.943967580795288,27.44170250064713,-6.1035155e-09,-298.0582,14.095055341720581,290000,0.9268626106055452,30.416335083444554,1.106022596359253,9.141032934188843
756.285774230957,21.155187823288685,25.25299334526062,0.11220097541809082,100,25.76689461497263,29,24.055705547332764,27.0287493036605,-4.196167e-09,0.19731066,14.169250249862671,300000,0.7071175350292862,28.440722128970588,1.0844533443450928,9.187702178955078
781.5100538730621,18.167195436357794,25.1663556098938,0.12354493141174316,100,23.333079180940537,30,23.977221965789795,26.548488961795226,3.4332275e-09,-0.008162271,14.099714279174805,310000,1.3240380589170404,29.27462160050871,1.0648548603057861,9.168966054916382
