LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
-3.051758e-08,-0.008924289,23.68121910095215,90.03608895236472,175,1.132483720779419,174.67723708184832,14.462844610214233,35.9531815010886,261.13138342740524,1760000,4426.604086399078,0.12265849113464355,97.30505853701992,8.50807785987854,24.937070846557617,100
-1.6784668e-08,-0.011973457,23.58312153816223,62.26606936934654,176,1.1112987995147705,171.59433002723276,14.362069606781006,41.48253948950712,255.4003983323518,1770000,4451.492184638977,0.1286625862121582,96.51762367913184,8.509336709976196,24.82430648803711,100
2.1362304e-08,-0.012011365,23.58695101737976,71.33512938261252,177,1.125758409500122,179.94951520744678,14.461279153823853,36.6731252221455,253.39757523135242,1780000,4476.410243034363,0.13891243934631348,99.93887083253719,8.423083543777466,24.852402925491333,100
-1.6784668e-08,-0.009684671,23.756245851516724,69.11827891339539,178,1.1087090969085693,176.4777455514126,14.552727699279785,35.376438480614276,244.81156691236137,1790000,4501.470412015915,0.12245941162109375,98.96848655320623,8.492957353591919,24.98817205429077,100
1.8310548e-08,-0.004780249,23.699591636657715,52.662876589249166,179,1.0955090522766113,179.08194838739846,14.500890731811523,39.733887707868504,276.369357361542,1800000,4526.45099401474,0.11792111396789551,100.7615947159042,8.471753120422363,24.913668155670166,100
2.4414062e-08,-0.0010159668,23.669781923294067,81.09834579359418,180,1.112407922744751,182.3591516974953,14.461936235427856,34.2897234140477,265.8842368037031,1810000,4551.446852445602,0.15091753005981445,102.26295787362368,8.498095512390137,24.93407654762268,100
4.720688e-09,-0.0071025146,23.747230291366577,64.00216139834313,181,1.1089084148406982,168.1441205338259,14.545781373977661,37.78194604704407,252.20690164810048,1820000,4576.503030061722,0.13378429412841797,94.86279238336154,8.488543510437012,24.99059295654297,100
-9.155274e-09,-0.0052252226,23.643348932266235,87.48402969684848,182,1.0796735286712646,181.28023919213877,14.451658725738525,37.68297283180971,260.04391056880297,1830000,4601.428834438324,0.1259920597076416,102.46794975294908,8.467559814453125,24.849859476089478,100
2.4414062e-08,-0.010469275,23.621150016784668,51.9446937790573,183,1.1126759052276611,177.14230393522521,14.45700478553772,40.04072206983903,246.13627125063726,1840000,4626.354643583298,0.12840771675109863,99.27007478384323,8.446553230285645,24.862908363342285,100
-3.6621095e-08,-0.010628454,23.681272268295288,66.26580022854047,184,1.1212713718414307,175.50539824353314,14.48473310470581,39.594265707669905,265.1906031911706,1850000,4651.343578577042,0.12374329566955566,98.12376934790166,8.491222381591797,24.926893949508667,100
