Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossBefore,train-PolicyExecTime,train-MaxReturn,train-StdReturn,n_timesteps,Time-Optimization,Time-Sampling,Time,ItrTime,LossAfter,train-AverageReturn,Itr
0.17933130264282227,100,222.42175982615103,142.95879507253719,6.39672327041626,-1.0684223e-05,18.20109510421753,269.84164787306116,10.191315801947363,880000,0.4296722412109375,25.082923650741577,2165.5485303401947,25.694688320159912,0.0064037014,254.61845234718055,87
0.08351945877075195,100,111.54007470635258,140.971077135234,6.180508852005005,-1.06663465e-05,16.469232082366943,273.01720585338893,22.587756965109463,890000,0.3859262466430664,23.107889890670776,2189.1373677253723,23.578250408172607,-0.005609536,250.62138197540924,88
0.1409165859222412,100,121.14845187942139,141.10765189009282,6.162127256393433,-1.0630994e-05,17.373852252960205,273.9150586058168,27.095953897901026,900000,0.48703598976135254,24.016322135925293,2213.7955708503723,24.644946098327637,-0.005765411,250.3694629393009,89
0.12236189842224121,100,219.4338884979136,143.29609043059435,6.001145362854004,-1.0623317e-05,17.793638706207275,272.1525313203228,12.23269004425414,910000,0.4075024127960205,24.235225915908813,2238.5756962299347,24.767311334609985,-0.0017048699,255.51590132761694,90
0.1754775047302246,100,109.03662864150184,140.85031356029594,6.037566423416138,-1.05789e-05,15.912692070007324,274.1860879629611,25.10479814678067,920000,0.5549805164337158,22.38932228088379,2261.7094628810883,23.120803594589233,-0.005506561,249.73928323804319,91
0.11740827560424805,100,136.52352293160044,141.37212899507603,6.424670934677124,-1.0569561e-05,17.582929611206055,270.854953183415,18.53840170101501,930000,0.41126108169555664,24.477333784103394,2286.734079837799,25.00688886642456,-0.0038734518,250.98713332035092,92
0.17206239700317383,100,142.8550840062444,142.74064535063997,6.237168550491333,-1.055187e-05,15.20290756225586,276.21411552369307,17.4514919754507,940000,0.5055904388427734,21.900110483169556,2309.3278160095215,22.578920364379883,-0.0036966412,254.22736871035988,93
0.1676490306854248,100,129.90707546125515,143.01261159459673,6.259843826293945,-1.0522524e-05,16.884104251861572,278.41015206341365,19.452444398051174,950000,0.4277915954589844,23.585424661636353,2333.537190914154,24.191123962402344,-0.0034910424,254.7031162468411,94
0.15969371795654297,100,203.51491405185197,141.22556302137664,6.292912483215332,-1.0495666e-05,18.37801194190979,272.13220207456,15.244989118780795,960000,0.46144747734069824,25.122671365737915,2359.303501844406,25.74543809890747,-0.0025250756,250.5521877854305,95
0.17165708541870117,100,210.13949424764354,141.1341010227484,6.105269432067871,-1.0466903e-05,17.868072986602783,275.6707660918485,15.965248280896695,970000,0.40567755699157715,24.44887614250183,2384.358391523361,25.02989387512207,-0.0014553114,250.98322961258634,96
0.07747983932495117,100,120.47310786979119,143.30061738983397,6.139342784881592,-1.0460109e-05,15.73668098449707,276.982804420156,22.63578798610454,980000,0.4239976406097412,22.321523427963257,2407.1985902786255,22.826354265213013,-0.0033495657,256.03982086221527,97
0.08186864852905273,100,123.73403984115384,143.24349119887245,6.23215651512146,-1.0445977e-05,15.93569040298462,276.85015989667636,18.186374015568855,990000,0.44968295097351074,22.60413694381714,2430.3497388362885,23.136753797531128,-0.0038029428,255.89398981059273,98
0.14607763290405273,100,121.49405051244665,143.73616568817803,6.255961894989014,-1.0421894e-05,18.03784418106079,275.4519245011489,21.947436751317408,1000000,0.3481936454772949,24.745914459228516,2455.6055161952972,25.241183280944824,-0.00388123,256.7989563976961,99
0.17789936065673828,100,203.8510179285562,144.6480335438885,6.159217119216919,-1.039538e-05,16.32739233970642,276.7844558811439,11.225751902896707,1010000,0.55535888671875,22.926693201065063,2479.2792241573334,23.661930322647095,-0.0021145705,258.58112993931945,100
0.18453145027160645,100,127.15884528622806,143.55232409601902,6.070266485214233,-1.0385677e-05,17.099297523498535,277.5126778841275,18.123755233980372,1020000,0.42524266242980957,23.6060950756073,2503.5096187591553,24.218759298324585,-0.001349429,256.44599373272945,101
0.14749956130981445,100,112.7061648754435,141.8635478408991,6.2336156368255615,-1.0373474e-05,16.257499933242798,274.93423133482844,27.17843924331549,1030000,0.38553810119628906,22.94499945640564,2527.009515762329,23.479339122772217,-0.0042108423,252.239807543519,102
0.1614079475402832,100,124.70764932303857,141.60351711699795,6.4960877895355225,-1.0362233e-05,18.620676517486572,277.84480599186236,23.59948819847287,1040000,0.6074082851409912,25.612664937973022,2553.407324075699,26.383235931396484,-0.0021257258,252.00790083480456,103
0.17709136009216309,100,196.2616411990207,141.5963734977015,6.351776838302612,-1.0360285e-05,17.878339767456055,276.2403531662746,15.938020738832545,1050000,0.41835594177246094,24.69759225845337,2578.715710878372,25.293618202209473,-0.0021548006,251.8848045912971,104
0.14835405349731445,100,213.64605153690636,142.32360242092605,6.208561897277832,-1.0320693e-05,16.502225399017334,275.76659458046817,14.891997662768889,1060000,0.5695500373840332,23.15062379837036,2602.598022222519,23.870270013809204,-0.0037853036,253.6575653881062,105
