train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,Time-Optimization,ItrTime,LossAfter,Itr,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,Time
5.874557733535767,210.02508354104774,100,1000000,0.38742899894714355,11.258426189422607,-0.0035720288,99,234.16981793465894,241.99184965915543,133.0001851273339,0.06281852722167969,-1.1185243e-05,6.432341660960009,10.807690620422363,4.610755920410156,1039.6648299694061
5.641425132751465,203.60948479704487,100,1010000,0.3828771114349365,10.874289989471436,-0.0018157096,100,233.45751684552374,241.65879329656295,132.67652388943327,0.05263543128967285,-1.11393965e-05,5.952456938011242,10.438318014144897,4.490110158920288,1050.557284116745
5.790205478668213,196.88421130784636,100,1020000,0.3935086727142334,11.011702299118042,-0.003362644,101,234.25725114634258,248.11734070268218,133.11330653902903,0.04330158233642578,-1.1110577e-05,6.568951573439923,10.57438325881958,4.460353136062622,1061.582687139511
5.812434434890747,185.6619338593101,100,1030000,0.4207279682159424,11.246370315551758,-0.0035852233,102,234.80739766888536,244.1134724046156,133.37532916373334,0.05275273323059082,-1.1073084e-05,7.294224800157533,10.772399187088013,4.638486862182617,1072.8460147380829
5.72165846824646,198.24370293826524,100,1040000,0.35062265396118164,10.97165060043335,-0.00052776415,103,235.54527570142295,244.54870170718914,133.64934839100462,0.055449485778808594,-1.1052012e-05,5.5940767042973985,10.565040111541748,4.5254621505737305,1083.8355014324188
5.60879111289978,174.32896200074376,100,1050000,0.4323310852050781,10.807783126831055,-0.0046371263,104,234.99326444574243,243.69724945350632,133.4308227884033,0.053981781005859375,-1.1035941e-05,8.015427860274242,10.321110010147095,4.40544056892395,1094.6582663059235
5.759017705917358,176.78171954725343,100,1060000,0.373197078704834,11.061591386795044,-0.0050005657,105,232.23609494992203,247.71543067177967,132.1726437214703,0.05639791488647461,-1.1011737e-05,12.878364451621568,10.631525039672852,4.548151254653931,1105.7368488311768
5.497680902481079,206.15844317738754,100,1070000,0.3639552593231201,10.553917169570923,-0.0028666304,106,235.10202910979072,246.02577286842623,133.35755638163545,0.04488396644592285,-1.09810935e-05,6.785058503258479,10.144700288772583,4.34932279586792,1116.3052670955658
5.628284215927124,173.87587547876677,100,1080000,0.41223621368408203,10.863149166107178,-0.0022521126,107,233.71057864557827,246.28410678517085,132.81270599327544,0.052854061126708984,-1.09373295e-05,11.294708316029489,10.39750337600708,4.449350357055664,1127.1815288066864
5.733128070831299,190.64949505839903,100,1090000,0.3807811737060547,10.997875928878784,-0.0040939404,108,234.62379998383796,247.68311382977922,133.16436079381313,0.04778480529785156,-1.093212e-05,8.634749411601792,10.568807363510132,4.524593353271484,1138.1960110664368
5.486307859420776,193.919493156476,100,1100000,0.3797738552093506,10.505336046218872,-0.0033235927,109,235.3629751529595,249.42566172468597,133.43841327262666,0.04539227485656738,-1.0908174e-05,8.280114810180676,10.079607486724854,4.294536828994751,1148.7144372463226
5.699851036071777,217.97480259420016,100,1110000,0.4110910892486572,10.97243332862854,-0.0027797194,110,235.78813967940187,247.33829060212108,133.72582952339295,0.060067176818847656,-1.0886608e-05,5.7558889424565445,10.500917673110962,4.488987684249878,1159.702487707138
